"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2191.56	637
2192	661
2192.44	683
2192.89	675
2193.33	665
2193.77	663
2194.21	667
2194.66	633
2195.1	666
2195.54	631
2195.99	605
2196.43	627
2196.88	651
2197.32	654
2197.76	677
2198.21	699
2198.65	683
2199.09	661
2199.54	667
2199.98	698
2200.43	702
2200.87	700
2201.31	725
2201.76	682
2202.2	724
2202.65	700
2203.09	673
2203.53	632
2203.98	628
2204.42	638
2204.87	660
2205.31	661
2205.76	726
2206.2	724
2206.64	713
2207.09	744
2207.53	722
2207.98	687
2208.42	707
2208.87	662
2209.31	629
2209.76	647
2210.2	641
2210.65	597
2211.09	602
2211.54	630
2211.98	605
2212.43	597
2212.87	615
2213.32	589
2213.76	596
2214.21	605
2214.65	595
2215.1	638
2215.54	666
2215.99	650
2216.44	630
2216.88	578
2217.33	557
2217.77	635
2218.22	682
2218.66	635
2219.11	620
2219.56	640
2220	666
2220.45	643
2220.89	658
2221.34	675
2221.79	713
2222.23	729
2222.68	660
2223.12	644
2223.57	663
2224.02	659
2224.46	688
2224.91	670
2225.36	658
2225.8	637
2226.25	607
2226.69	632
2227.14	654
2227.59	635
2228.03	623
2228.48	598
2228.93	586
2229.38	573
2229.82	640
2230.27	702
2230.72	645
2231.16	613
2231.61	637
2232.06	718
2232.5	859
2232.95	984
2233.4	1095
2233.85	1107
2234.29	1137
2234.74	1085
2235.19	966
2235.64	889
2236.08	838
2236.53	743
2236.98	657
2237.43	629
2237.87	636
2238.32	673
2238.77	676
2239.22	658
2239.66	647
2240.11	631
2240.56	615
2241.01	647
2241.46	623
2241.9	639
2242.35	616
2242.8	629
2243.25	597
2243.7	587
2244.15	619
2244.59	654
2245.04	604
2245.49	601
2245.94	630
2246.39	662
2246.84	661
2247.28	718
2247.73	744
2248.18	733
2248.63	735
2249.08	661
2249.53	636
2249.98	630
2250.43	649
2250.88	652
2251.32	637
2251.77	580
2252.22	569
2252.67	586
2253.12	607
2253.57	587
2254.02	628
2254.47	657
2254.92	620
2255.37	570
2255.82	610
2256.27	692
2256.72	653
2257.17	604
2257.62	598
2258.06	614
2258.51	617
2258.96	637
2259.41	643
2259.86	620
2260.31	592
2260.76	598
2261.21	595
2261.66	619
2262.11	598
2262.56	555
2263.01	556
2263.46	553
2263.92	562
2264.37	573
2264.82	594
2265.27	578
2265.72	579
2266.17	608
2266.62	598
2267.07	537
2267.52	605
2267.97	650
2268.42	684
2268.87	689
2269.32	653
2269.77	649
2270.22	640
2270.67	670
2271.13	635
2271.58	639
2272.03	652
2272.48	669
2272.93	690
2273.38	689
2273.83	700
2274.28	673
2274.74	696
2275.19	687
2275.64	610
2276.09	609
2276.54	624
2276.99	640
2277.44	635
2277.9	589
2278.35	585
2278.8	623
2279.25	592
2279.7	558
2280.16	553
2280.61	585
2281.06	585
2281.51	606
2281.96	602
2282.42	607
2282.87	621
2283.32	617
2283.77	594
2284.22	615
2284.68	619
2285.13	596
2285.58	567
2286.03	557
2286.49	580
2286.94	602
2287.39	638
2287.84	657
2288.3	702
2288.75	721
2289.2	755
2289.66	769
2290.11	760
2290.56	682
2291.01	626
2291.47	641
2291.92	661
2292.37	626
2292.83	583
2293.28	567
2293.73	595
2294.19	617
2294.64	611
2295.09	576
2295.55	582
2296	589
2296.45	590
2296.91	632
2297.36	676
2297.81	697
2298.27	616
2298.72	575
2299.18	576
2299.63	615
2300.08	611
2300.54	573
2300.99	576
2301.44	559
2301.9	587
2302.35	612
2302.81	613
2303.26	627
2303.72	600
2304.17	616
2304.62	623
2305.08	653
2305.53	631
2305.99	612
2306.44	603
2306.9	589
2307.35	581
2307.81	587
2308.26	605
2308.72	636
2309.17	629
2309.62	585
2310.08	605
2310.53	659
2310.99	608
2311.44	636
2311.9	630
2312.35	610
2312.81	624
2313.26	631
2313.72	652
2314.18	640
2314.63	609
2315.09	616
2315.54	623
2316	639
2316.45	659
2316.91	683
2317.36	666
2317.82	713
2318.27	738
2318.73	669
2319.19	635
2319.64	662
2320.1	657
2320.55	675
2321.01	708
2321.47	705
2321.92	695
2322.38	715
2322.83	738
2323.29	691
2323.75	646
2324.2	628
2324.66	644
2325.12	722
2325.57	830
2326.03	901
2326.48	1033
2326.94	1248
2327.4	1509
2327.85	1613
2328.31	1681
2328.77	1632
2329.22	1522
2329.68	1307
2330.14	1179
2330.59	1111
2331.05	1100
2331.51	1069
2331.97	1042
2332.42	1003
2332.88	878
2333.34	831
2333.79	799
2334.25	738
2334.71	727
2335.17	733
2335.62	740
2336.08	767
2336.54	759
2337	724
2337.45	705
2337.91	719
2338.37	699
2338.83	700
2339.28	709
2339.74	740
2340.2	745
2340.66	714
2341.12	674
2341.57	619
2342.03	616
2342.49	622
2342.95	640
2343.41	661
2343.86	638
2344.32	674
2344.78	708
2345.24	693
2345.7	712
2346.16	741
2346.61	740
2347.07	795
2347.53	782
2347.99	704
2348.45	656
2348.91	614
2349.37	694
2349.82	734
2350.28	733
2350.74	727
2351.2	739
2351.66	721
2352.12	730
2352.58	661
2353.04	648
2353.5	616
2353.96	583
2354.41	602
2354.87	659
2355.33	645
2355.79	635
2356.25	678
2356.71	694
2357.17	668
2357.63	645
2358.09	677
2358.55	695
2359.01	671
2359.47	650
2359.93	643
2360.39	650
2360.85	666
2361.31	624
2361.77	561
2362.23	577
2362.69	630
2363.15	686
2363.61	655
2364.07	645
2364.53	670
2364.99	676
2365.45	652
2365.91	621
2366.37	626
2366.83	656
2367.29	680
2367.75	695
2368.21	689
2368.67	687
2369.13	624
2369.59	636
2370.05	706
2370.52	736
2370.98	788
2371.44	838
2371.9	934
2372.36	1003
2372.82	1107
2373.28	1023
2373.74	912
2374.2	893
2374.66	877
2375.13	877
2375.59	805
2376.05	692
2376.51	703
2376.97	712
2377.43	732
2377.89	795
2378.36	827
2378.82	865
2379.28	1019
2379.74	1058
2380.2	1003
2380.66	998
2381.13	944
2381.59	856
2382.05	778
2382.51	744
2382.97	765
2383.44	764
2383.9	751
2384.36	744
2384.82	745
2385.28	704
2385.75	697
2386.21	718
2386.67	748
2387.13	779
2387.6	822
2388.06	850
2388.52	877
2388.98	836
2389.45	824
2389.91	805
2390.37	754
2390.83	698
2391.3	724
2391.76	707
2392.22	729
2392.69	742
2393.15	719
2393.61	723
2394.08	726
2394.54	671
2395	685
2395.47	700
2395.93	701
2396.39	697
2396.86	726
2397.32	687
2397.78	634
2398.25	610
2398.71	589
2399.17	587
2399.64	648
2400.1	692
2400.56	720
2401.03	691
2401.49	677
2401.95	655
2402.42	621
2402.88	606
2403.35	633
2403.81	705
2404.27	640
2404.74	581
2405.2	612
2405.67	668
2406.13	669
2406.6	649
2407.06	630
2407.52	623
2407.99	646
2408.45	647
2408.92	657
2409.38	613
2409.85	613
2410.31	651
2410.78	716
2411.24	778
2411.71	858
2412.17	894
2412.64	959
2413.1	936
2413.57	813
2414.03	777
2414.5	765
2414.96	754
2415.43	726
2415.89	690
2416.36	626
2416.82	601
2417.29	653
2417.75	684
2418.22	767
2418.68	800
2419.15	822
2419.61	801
2420.08	749
2420.55	693
2421.01	626
2421.48	615
2421.94	566
2422.41	569
2422.87	581
2423.34	623
2423.81	686
2424.27	662
2424.74	642
2425.2	700
2425.67	697
2426.14	645
2426.6	615
2427.07	588
2427.54	657
2428	751
2428.47	734
2428.93	677
2429.4	722
2429.87	761
2430.33	742
2430.8	720
2431.27	708
2431.73	751
2432.2	739
2432.67	685
2433.14	733
2433.6	782
2434.07	791
2434.54	774
2435	731
2435.47	768
2435.94	780
2436.4	751
2436.87	719
2437.34	740
2437.81	753
2438.27	716
2438.74	692
2439.21	715
2439.68	721
2440.14	744
2440.61	729
2441.08	720
2441.55	761
2442.01	771
2442.48	776
2442.95	780
2443.42	746
2443.89	768
2444.35	816
2444.82	837
2445.29	873
2445.76	916
2446.23	916
2446.69	915
2447.16	888
2447.63	910
2448.1	1001
2448.57	1066
2449.03	1043
2449.5	1072
2449.97	1108
2450.44	1105
2450.91	1122
2451.38	1219
2451.85	1300
2452.31	1348
2452.78	1558
2453.25	1934
2453.72	2543
2454.19	3314
2454.66	4231
2455.13	5062
2455.6	5253
2456.07	5094
2456.54	4540
2457	3755
2457.47	2937
2457.94	2376
2458.41	1824
2458.88	1442
2459.35	1350
2459.82	1354
2460.29	1351
2460.76	1330
2461.23	1423
2461.7	1447
2462.17	1520
