MZgrid Int
2001.40	3000
2001.82	2854
2002.24	2835
2002.67	2966
2003.09	2933
2003.51	3095
2003.94	2911
2004.36	3082
2004.78	2901
2005.21	2841
2005.63	2980
2006.05	2969
2006.48	3151
2006.90	2923
2007.33	2935
2007.75	2866
2008.17	2784
2008.60	2937
2009.02	2793
2009.45	3045
2009.87	2856
2010.30	2808
2010.72	2837
2011.14	2902
2011.57	3257
2011.99	3071
2012.42	3466
2012.84	3320
2013.27	3347
2013.69	3342
2014.12	3055
2014.54	3166
2014.96	2995
2015.39	3084
2015.81	3041
2016.24	3040
2016.66	3172
2017.09	2984
2017.51	3134
2017.94	2906
2018.36	3047
2018.79	3006
2019.21	2866
2019.64	3064
2020.06	2847
2020.49	3098
2020.92	3046
2021.34	3135
2021.77	3164
2022.19	2939
2022.62	3028
2023.04	2872
2023.47	2978
2023.89	2911
2024.32	2901
2024.75	3021
2025.17	2884
2025.60	2988
2026.02	2838
2026.45	2992
2026.88	2839
2027.30	2797
2027.73	2895
2028.15	2766
2028.58	3059
2029.01	3057
2029.43	3228
2029.86	3104
2030.28	3011
2030.71	3335
2031.14	3995
2031.56	5607
2031.99	5821
2032.42	6249
2032.84	6313
2033.27	5592
2033.70	5676
2034.12	4739
2034.55	4347
2034.98	3846
2035.40	3612
2035.83	3419
2036.26	3142
2036.69	3232
2037.11	3030
2037.54	2934
2037.97	2835
2038.39	2869
2038.82	3002
2039.25	2927
2039.68	2974
2040.10	2806
2040.53	2998
2040.96	2925
2041.39	3014
2041.81	3223
2042.24	3157
2042.67	3293
2043.10	3143
2043.52	3289
2043.95	3255
2044.38	3329
2044.81	3702
2045.23	3414
2045.66	3653
2046.09	3487
2046.52	3399
2046.95	3492
2047.38	3770
2047.80	3991
2048.23	3730
2048.66	4107
2049.09	3966
2049.52	3876
2049.94	3873
2050.37	3452
2050.80	3443
2051.23	3233
2051.66	3225
2052.09	3005
2052.52	3145
2052.94	3153
2053.37	3110
2053.80	3346
2054.23	3275
2054.66	3709
2055.09	3558
2055.52	3479
2055.95	3507
2056.38	3327
2056.81	3502
2057.23	3363
2057.66	3513
2058.09	3235
2058.52	3269
2058.95	3524
2059.38	3475
2059.81	3471
2060.24	3203
2060.67	3464
2061.10	3436
2061.53	3302
2061.96	3400
2062.39	3231
2062.82	3468
2063.25	3432
2063.68	3843
2064.11	3697
2064.54	3663
2064.97	3818
2065.40	3570
2065.83	3736
2066.26	3355
2066.69	3305
2067.12	3032
2067.55	2897
2067.98	3068
2068.41	2991
2068.84	3199
2069.27	3095
2069.70	3390
2070.13	3284
2070.56	3349
2070.99	3427
2071.42	3195
2071.85	3325
2072.28	3188
2072.71	3308
2073.15	3180
2073.58	3241
2074.01	3570
2074.44	3487
2074.87	3768
2075.30	3452
2075.73	3599
2076.16	3498
2076.59	3414
2077.02	3389
2077.46	3250
2077.89	3539
2078.32	3261
2078.75	3158
2079.18	3067
2079.61	3124
2080.04	3359
2080.48	3102
2080.91	3150
2081.34	3128
2081.77	3304
2082.20	3338
2082.64	3136
2083.07	3061
2083.50	2850
2083.93	3090
2084.36	3021
2084.79	3098
2085.23	3148
2085.66	3148
2086.09	3158
2086.52	3010
2086.96	3220
2087.39	2981
2087.82	3102
2088.25	2965
2088.69	2933
2089.12	3057
2089.55	3042
2089.98	3166
2090.42	3078
2090.85	3211
2091.28	3106
2091.71	3236
2092.15	3364
2092.58	3218
2093.01	3242
2093.45	3004
2093.88	3121
2094.31	3018
2094.74	2966
2095.18	3146
2095.61	3204
2096.04	3337
2096.48	3261
2096.91	3416
2097.34	3270
2097.78	3157
2098.21	3087
2098.64	2801
2099.08	2930
2099.51	2779
2099.94	2815
2100.38	2797
2100.81	2846
2101.25	2917
2101.68	3009
2102.11	3212
2102.55	3121
2102.98	3437
2103.42	3181
2103.85	3125
2104.28	3192
2104.72	3175
2105.15	3290
2105.59	3179
2106.02	3352
2106.45	3166
2106.89	3118
2107.32	3016
2107.76	2881
2108.19	3003
2108.63	2871
2109.06	3020
2109.50	2905
2109.93	3080
2110.36	3128
2110.80	3224
2111.23	3108
2111.67	2958
2112.10	3193
2112.54	3036
2112.97	2958
2113.41	2771
2113.84	2768
2114.28	2722
2114.71	2649
2115.15	2897
2115.58	2779
2116.02	2856
2116.46	2744
2116.89	2865
2117.33	2896
2117.76	2800
2118.20	2929
2118.63	2891
2119.07	3138
2119.50	2951
2119.94	2871
2120.38	2818
2120.81	2834
2121.25	2846
2121.68	2736
2122.12	2844
2122.55	2764
2122.99	3023
2123.43	2943
2123.86	2997
2124.30	2891
2124.73	2835
2125.17	2800
2125.61	2703
2126.04	2762
2126.48	2746
2126.92	2805
2127.35	2822
2127.79	2643
2128.23	2631
2128.66	2644
2129.10	2910
2129.54	2788
2129.97	2674
2130.41	2739
2130.85	2810
2131.28	2956
2131.72	3081
2132.16	3160
2132.59	3042
2133.03	3140
2133.47	3141
2133.90	3068
2134.34	3106
2134.78	3016
2135.22	3087
2135.65	2900
2136.09	2987
2136.53	2848
2136.97	2780
2137.40	2799
2137.84	2890
2138.28	3034
2138.72	2841
2139.15	2851
2139.59	2804
2140.03	2972
2140.47	3139
2140.90	3083
2141.34	3081
2141.78	2973
2142.22	3135
2142.66	2992
2143.09	3056
2143.53	3039
2143.97	2947
2144.41	2883
2144.85	2794
2145.29	2833
2145.72	2828
2146.16	2939
2146.60	2930
2147.04	3034
2147.48	3053
2147.92	2882
2148.36	2844
2148.79	2677
2149.23	2857
2149.67	2766
2150.11	2750
2150.55	2879
2150.99	2892
2151.43	3009
2151.87	2900
2152.30	2932
2152.74	2867
2153.18	2905
2153.62	2898
2154.06	2875
2154.50	2815
2154.94	2804
2155.38	2942
2155.82	2906
2156.26	3121
2156.70	3054
2157.14	2966
2157.58	2984
2158.02	2873
2158.46	2987
2158.89	3051
2159.33	3229
2159.77	3227
2160.21	3369
2160.65	3269
2161.09	3139
2161.53	3262
2161.97	3286
2162.41	3451
2162.85	3658
2163.29	4092
2163.73	4199
2164.17	4311
2164.61	4098
2165.06	3912
2165.50	3785
2165.94	3568
2166.38	3617
2166.82	3269
2167.26	3238
2167.70	3097
2168.14	3011
2168.58	3138
2169.02	3071
2169.46	3327
2169.90	3679
2170.34	4406
2170.78	4578
2171.22	4692
2171.67	4572
2172.11	4406
2172.55	4367
2172.99	4047
2173.43	3944
2173.87	3575
2174.31	3656
2174.75	3526
2175.19	3649
2175.64	3602
2176.08	3499
2176.52	3415
2176.96	3160
2177.40	3201
2177.84	3160
