Centroid Mass	S/N
1996.63	9.23126726173614
2017.39	3.71396062764184
2065.27	3.92059359280278
2080.34	5.48061395929186
2104.58	3.04859894911503
2121.54	6.44915185540365
2220.73	12.6215506474236
2292.2	14.0379498185572
2353.31	4.0699367710034
2428.27	51.4672903606523
2441.34	26.9356480121505
2523.38	56.1336177543406
2534.33	7.75688903422551
2682.23	3.51934000786203
2729	4.53899827200875
2834.34	6.14027410401282
2857.57	3.93962748961394
2927.83	8.53533720107338
2990.66	3.79474591743053
3133.15	32.9561864669353
3169.29	6.67040983150009
3248.67	6.49435968778655
3329.59	13.3787014736478
3336.69	63.6785549007393
3357.51	5.33176838139587
3445.88	3.59818086173707
3534.28	24.1275291355573
3642.06	24.7432373042527
3656.94	13.9571360037546
3672.42	5.54980390451615
3693.11	5.0644697909079
3784.03	39.5920263354186
3939.43	11.2512285490689
3953.71	8.72142481965617
4002.1	48.1023724079759
4044.17	16.3881301686885
4084.63	9.76404017587184
4097.36	16.7049057680463
4217.69	9.11607478741325
4345.4	3.30676563397375
4488.34	15.0444381102642
4713.3	31.5490338241837
4725.01	4.93914877505942
4755.68	11.0076526141876
4864.13	69.7440881188325
4889.94	37.6924692722627
4913.83	3.78473524571845
4926.46	3.11645473126668
5039.54	7.97287342823716
5053.68	62.2286021217157
5074.59	6.9555780825619
5091.48	3.32245039643108
5264.73	11.1474864247904
5428.31	4.6702662741871
5466.09	3.31786694295606
5491.36	6.04307310744757
5529.36	18.4266860447378
5575.99	3.94796361491016
5594.41	7.06953162932483
5688.41	78.6458159676345
5704.15	11.6038622142416
5719.92	4.80244596899285
5840.3	3.50138826063101
5862.06	29.941216037288
5881.68	3.6340087962148
5895.51	3.4007802881522
6256.94	46.3221812579355
6269.7	103.93830614412
6290.75	6.52580190075571
6372.25	3.37201006298776
6502.38	4.41973333856736
6661.67	32.6186933413885
6676.39	160.8713201916
6743.99	4.14758451174067
6900.7	12.6169373424563
7071.18	60.9286228090368
7091.94	8.7993931846988
7285	40.9465903260661
7314.99	23.6007170641482
7346.67	8.95310018970962
7388.21	9.88515364588168
7424.14	3.49466534547648
7500.37	5.84269990568939
7568.74	76.8592518338607
7590.22	10.858582402255
7607.59	4.45781050858059
7628.3	4.36924903674777
7649.03	4.25013758867234
7992.27	4.04226673625042
8089.3	6.05293343148745
8168.02	16.8054989172764
8193.78	87.2788999060512
8254.03	6.30297912797266
8436.13	14.3410574674458
8700.63	6.49284495867185
8809.89	3.6508532970804
8973.73	31.9776738714085
8996.23	3.27179805279473
9325.2	7.74269226447644
9424.5	130.755626362764
9446.64	30.4464956601758
9467.88	6.31807223392927
9488.22	4.72081820204278
9511.36	37.73387372763
9528.97	5.47325712583121
9749.01	14.8856016274783
9827	6.20156987166384
10076.19	55.9195176065421
10101	5.53122274170242
10325.63	8.75739485509907
10529.34	23.7509077504305
10587.91	5.77308695430382
10849.55	6.515047231167
10979.59	4.43373510585924
11054.39	25.9068527578638
11149.5	8.19569570601976
11185.65	5.36803827795716
11374.38	72.8866545901577
11401.76	8.88643897590889
11668.15	0.983448555308487
11800.96	4.23787660304054
12061.54	5.82784065022894
12334.49	3.19689254719998
12647.92	16.0243390299603
12794.82	10.1881034370083
13053.14	4.6455682758268
13703.11	3.21147577602506
13799.02	30.5293854155998
14351.91	3.74564768667363
14650.88	3.11518770543709
14844.96	7.10376305235565
14991.37	14.6726322241389
15124.46	3.27905447762061
16396.48	19.7384474424217
17651.98	5.88633365318413
