Centroid Mass	S/N
2000.56	14.8058062022551
2028.59	4.93293090025397
2044.81	6.49970816154423
2061.54	3.67117101203504
2098.21	11.0418693776
2130.41	10.1515840201839
2169.46	7.06824675872707
2186.24	3.09041447831422
2259.86	8.84831437346711
2276.53	3.73081903672463
2351.19	5.83049119225094
2366.35	5.2886866642575
2389.89	7.39444120870737
2400.08	8.35937875449748
2418.66	21.1054068422157
2486.15	4.02023601687437
2508.38	6.53157197373188
2518.82	11.3593883539949
2563.2	6.5946129408642
2616.18	14.3612787910011
2637.04	8.34572243766555
2649.21	13.7804798963642
2736.64	3.86073396247355
2768.92	50.2085112947056
2778.4	16.9131449003196
2806.91	3.25435575101498
2894.35	4.11324276240074
2908.12	22.7136452860423
2922.95	3.70493122421769
2964.55	4.61892076538141
3010.61	4.70099396891146
3023.61	3.53524965278313
3037.68	40.2543193266398
3049.17	10.1784266326208
3063.31	4.12352492251375
3075.37	3.35086742704017
3134.99	5.6649699526905
3152.51	25.9659792458503
3166.88	39.4103026141889
3180.75	5.06689468808249
3204.83	4.22739068761579
3217.71	4.53346635235738
3277.6	4.31624391824869
3296.61	29.5292276710379
3309.67	3.99846399112675
3333.68	4.16932186831453
3425.62	31.4626196371329
3463.97	3.49614423011973
3513.76	12.7865655109339
3534.56	7.84628180346422
3554.86	20.0736649371601
3582.58	3.54352123997413
3604.15	21.9516549979971
3665.25	3.14316717900513
3684.77	8.79216193453998
3703.19	9.09941901991284
3733.81	24.0697149626879
3798.91	5.5252231293203
3812.35	5.6247168864844
3848.7	59.6666313767269
3862.23	5.90570484346806
3900.58	3.71391315338241
3951.03	5.18458358612607
4057.74	3.53400435439266
4078.88	4.38004977245026
4115.27	5.47402442466448
4165.25	38.002106880527
4180.55	5.45711315814513
4206.94	3.7610391813254
4222.31	8.95703254270451
4250.06	15.3077370451108
4346.96	11.8181034183011
4362.59	3.86253682195793
4438.02	23.8859506918341
4503.27	4.3268349780825
4566.44	99.1647281094819
4633.28	4.10014427818776
4657.83	3.02101872477556
4705.16	72.0322406888027
4724.03	11.9226672081701
4740.32	9.6059818076066
4819.6	8.20794747954052
4843.32	63.9334937122318
4881.65	4.90802290104798
4919.46	22.0266923482745
4962.77	10.3516581252787
5006.26	3.37373531479515
5087.73	5.7973064825428
5105.33	3.52829171816605
5238.93	43.1313324907523
5260.91	3.4395983747594
5276.05	5.01467805908239
5333.35	3.93705581625476
5358.99	12.939830787096
5391.66	3.51084553093344
5462.19	4.68966082153623
5490.95	19.7332123161649
5545.18	3.14087748393137
5598.96	22.2212927779885
5617.42	5.23250046642425
5655.85	8.88803346288027
5693.71	3.44801937376114
5715.19	23.6030841919579
5753.24	3.54212779807414
5794.3	4.18915493998976
5932.24	28.3745562272066
5973.94	3.41372790166153
6024.62	23.9532921324526
6083.64	9.17389747885329
6100.67	91.2301128462105
6131.81	20.9559875007297
6291	4.05988890313661
6308.31	78.4423721473521
6330.93	6.04780786436985
6346.78	6.59557002396246
6384.61	3.57796754324717
6437.77	29.9221153199667
6526.34	6.30122002047273
6798.84	3.20105324662655
6857.62	197.270500652668
6950.63	8.34566134112788
7029.14	18.6192777118049
7071.35	10.3874565445494
7165.8	8.65521850186976
7210.03	30.8592794891724
7248.75	3.724932541918
7407.93	33.9736156562842
7448	3.95787122944426
7468.48	31.8769465612867
7500.49	6.48318847228615
7549.05	6.29713392143205
7566.37	3.64311614978674
7599.42	9.38501099231055
7655.77	5.01624909667701
7697.34	148.689740428442
7735.68	9.98594185336765
7756.56	3.96924583436054
7795.05	5.31844892004954
8034.8	8.49733962890882
8185.21	4.74565198564084
8233.36	5.29365774089746
8256.63	30.4434699194332
8328.36	62.1531752708906
8369.12	4.90001233003817
8444.83	10.2132043463945
8482.37	36.9372632517554
8498.99	7.70743732876017
8563.86	4.34103477859029
8776.86	3.48394451787367
8838.33	1.72126806664564
8873.17	49.8771055578951
9006.91	3.68384728565256
9314.01	6.61278041803047
9408.62	119.390079953189
9445.5	8.35016628130786
9483.37	4.46378127452801
9636.54	9.18910361660094
9663.59	7.18693554637974
9683.21	48.6343801904601
9790.96	3.90060482985298
9836.11	19.3457883041947
9922.94	18.6017520748335
9940.92	3.96990147268495
10178.08	4.0299181480011
10249.1	3.18403929593144
10710.92	23.5284330486764
11195.03	20.2200212668585
11274.58	5.05488020369067
11385.82	6.08613384778499
11427.42	29.8788780561583
11455.87	3.0868820751665
11560.85	7.23903445895851
11999.12	9.16051340650906
12174.63	4.97006598947487
12516.73	3.62913179879129
12656.41	5.10361238695892
13696.04	17.2104164290166
13709.39	203.633032439137
14310.31	3.51434235696226
14999.83	3.89910402535692
15099	6.01235873969748
16085.89	3.33781838936895
16369.47	20.729062771195
16434.05	3.76964523804406
16972.63	19.9990918455703
17115.49	3.0500165996947
17687.91	7.24861991601396
