Centroid Mass	S/N
2014.42	19.8568870099591
2030.59	7.73329558137082
2085.52	19.6516182968276
2156.55	3.08301933726578
2171.95	28.0968610007963
2182.99	3.22505643745483
2201.6	8.01115666550159
2239.95	3.25642196834478
2261.49	3.9813256542664
2272.31	5.73661549556568
2319	5.53513071391474
2334.98	3.87954815848965
2365.26	10.5064365369246
2381.39	4.5399939241805
2401.29	4.42585158656649
2458.67	23.3230138430797
2464.78	12.6002810506144
2480.78	3.32643971146557
2509.14	5.05333233993586
2523.38	10.1620139656977
2543.39	8.51110840313077
2552.47	3.88674814429808
2572.11	21.8438764215389
2594.72	4.69155819899921
2611.14	5.55057677194552
2640.72	9.16177381683072
2651.44	5.09892731159402
2729.99	3.63128903687399
2775.18	8.12689139342029
2789.16	3.77137515363042
2873.28	4.25008907585423
2897.18	4.23544726454795
2948.87	3.50426540172587
2969.99	7.6718517064364
3027.01	81.9038908970132
3081.43	6.23741546295472
3094.05	3.1732648254073
3109.35	9.88100099824502
3134.21	87.4222241074645
3147.47	1.51912935487854
3166.63	7.79617273826428
3185.84	5.65945836698715
3222.28	4.04261919158674
3239.5	14.376625619907
3335.05	5.44247250738265
3352.58	3.45929240776648
3394.93	14.7783455851785
3429.78	8.55756278935818
3539.91	5.00028732951416
3614.68	12.606809196683
3643.21	7.94096828886177
3671.85	5.52414032460996
3701.75	86.5633241972227
3719.06	5.90492121593339
3788.11	3.10568821592877
3817.32	11.0139923695955
3837.24	10.673845685524
3876.66	17.6131819852486
3899.69	13.523559954636
3965.04	39.1323297769145
3983.55	3.78077206160984
4099.17	11.0011599733584
4193.73	4.13300713732633
4352.9	69.1787165637793
4379.82	5.39031890905815
4426.35	19.3484963887597
4457.92	29.2979941773396
4513.77	4.5401399179466
4540.55	4.01651494285324
4624.59	31.7942336966244
4663.33	3.64934104025275
4728.92	6.05295173105704
4781.2	26.9495138307258
4834.43	9.78365840693245
4882.66	15.9294413766618
4971.14	5.63181383700203
5094.19	37.0906426218434
5146.41	76.2873096745242
5319.21	4.62960886834628
5423.42	40.8502987832291
5640.6	5.85602747516679
5674.83	4.20844596755026
5757.27	36.073497610778
6057.52	128.730546834207
6079.68	10.8995026966875
6095.22	7.21744189012615
6229.22	5.71798791128103
6271.2	141.896286970176
6293	16.809281462884
6308.81	7.01615700820906
6331.43	3.54328213012169
6482.51	37.2265192659433
6503.14	3.19299435192045
6549.12	5.82864741364162
6689.57	3.18344576173053
6776.75	10.6503526411738
6811.94	25.4232982384449
6849.57	6.21086972725585
6891.25	4.01823032237088
6993.21	13.855932225501
7227.61	6.49851042276819
7288.24	28.3169125378839
7343.42	7.17225405460736
7404.53	139.373783814389
7426.59	14.4571715056062
7442.14	8.13078785001317
7456.06	4.63398426165897
7636.59	14.2094883454562
7754.8	28.7405757575324
7776.54	3.7150157202387
7930.45	73.0183026764607
7952.44	9.72635879470074
7968.53	7.81161105960168
7991.43	3.99175333421744
8168.88	4.62636937040164
8197.22	18.7140270392812
8477.16	3.5854801794854
8699.74	9.06753811834929
8851.82	29.0388220025601
8913.57	50.6935886576921
9025.97	14.5987228087079
9247.42	61.53242907904
9273.01	6.44937536243561
9457.72	8.05916788990513
9560.51	45.5908778936956
9582.81	4.70325765181393
9667.6	14.1909954705318
9763.08	23.5032344919019
10186.14	55.6669234652946
10210.12	5.16063554094122
10289.95	60.5714762947654
10329.49	4.30911488793252
10844.61	75.4373191518702
10868.37	5.68159968128644
11281.33	5.76966249907989
11347.03	3.85194490348903
11512.63	59.2573095682452
12096.01	5.05722260950759
12582.78	29.1668744180165
12614.79	8.27050428208193
13094.46	15.2348309791942
13616.42	13.3092486186148
13985.1	18.5489306627461
14569.24	4.01571628246349
14911.11	24.4633121672829
15886.25	3.11713954315463
