Centroid Mass	S/N
2045.86	7.2280638642433
2081.97	4.94502978252244
2104.05	8.14704089469952
2172.31	11.7313619497903
2184.23	8.39798835431987
2221.1	32.3562857729446
2257.37	4.28425664741936
2270.43	15.5193755126679
2286.69	19.5808635521132
2344.53	4.03682223754904
2373.95	6.68328489385758
2412.38	36.043442235019
2428.68	51.9970223235326
2444.57	9.36253565419493
2456.75	5.36978178522301
2472.73	5.2641725884481
2488.76	3.50825910958301
2558.65	3.16045074011622
2574.96	10.6213167400553
2590.84	5.30264609546573
2636.33	3.95058988628176
2678.78	71.6756753452556
2690.06	8.64758715560741
2709.25	3.66683986363288
2752.28	11.4456445518623
2930.4	5.4997511110796
2960.72	8.83340223086082
2982.4	65.1585277857666
2993.79	8.35408913427595
3007.79	3.55996377434185
3023.91	4.7089985347225
3074.63	25.3699884518095
3153.89	11.4129685774877
3283.89	8.10445938687834
3302.92	12.6289032987358
3318.72	33.2286218210508
3336.2	62.0232676957231
3349.89	11.3607767415212
3363.05	4.22248260714265
3376.25	17.1946962747795
3407.13	24.5483758719805
3420.97	5.82149938316538
3489.44	9.50639961303139
3613.04	5.68447301920569
3846.72	13.4446682656167
3944.27	28.6557078325052
3957.37	52.1707069241852
4012.99	6.20693197915675
4132.7	67.9137399760311
4144.28	5.98939451501813
4450.44	153.858596635984
4473.22	12.8410245410848
4494.16	7.67789779976736
4514.51	21.3101661355523
4545.12	15.276027521942
4596.38	3.93862331441866
4680.28	5.01757141366941
4723.16	16.0634269200693
4755.13	30.4275270920127
4769.52	4.49368531973047
4787.86	4.94451807280567
4922.57	23.2247492527784
4943.87	3.27122304714423
4975.91	9.10564836413963
5134.95	23.9954534116527
5187.38	16.0010218403923
5207.2	6.23622614027598
5246.95	11.5368584647622
5320.67	4.23417538720576
5362.94	155.062867325434
5383.78	3.08717580743506
5400.49	5.59568752076189
5422.8	21.8426515243829
5507.6	4.00430882329601
5554.13	9.40281886377826
5750.85	3.53207419128299
5926.9	23.7584807739407
5968.58	115.553086613182
5989.84	14.9034687608417
6009.67	7.45673854388994
6031.01	4.43038914624781
6110.06	4.45872329522623
6153.13	78.7089083560228
6173.97	9.65872507274401
6196.34	3.39206645172422
6311.08	36.0434682254929
6332.95	4.84649174500277
6570.6	31.4290376427126
6592.92	4.81372000866963
6630.71	3.40205315212815
6677.12	70.564796502027
6700.4	12.2467058362994
6754.85	34.7867742963518
6777.48	4.9392537935935
6815.79	45.0086140731867
6840.09	5.65113636985389
6979.65	19.2643572009205
7060.72	8.7817601630784
7464.09	37.5046837309104
7695.37	24.4642298272592
7888	49.496524066757
7915.84	85.3336120555616
7936.96	5.00147607778589
7956.41	3.48274667878636
8264.92	90.1855864795681
8287.36	12.6519566529982
8326.29	4.1574779147831
8390.49	3.31357635257093
8984.91	8.72282476950445
9028.15	31.1486819640408
9050.71	1.14513964447346
9088.68	64.1247106204495
9111.32	3.50008129301699
9354.87	9.4942313104577
9445.07	42.5129936859174
9467.23	4.89689166568784
9575.62	9.87028655386507
9843.19	3.46853901341868
10266.88	39.2521636297326
10373	34.0760493035929
10488.42	26.506507206333
10840.52	42.5373251379113
10863.27	5.92706087857167
11501.05	4.72398449514045
11697.5	4.96708197817521
12213.79	4.15475994633789
13276.78	7.45999614058386
14122.27	11.3867916457642
14919.62	29.3604271268904
15419.73	4.6683735506107
