MZgrid Int
2001.40	662
2001.82	714
2002.24	721
2002.67	675
2003.09	658
2003.51	689
2003.94	714
2004.36	755
2004.78	736
2005.21	699
2005.63	642
2006.05	668
2006.48	741
2006.90	756
2007.33	759
2007.75	741
2008.17	704
2008.60	734
2009.02	743
2009.45	759
2009.87	721
2010.30	659
2010.72	688
2011.14	724
2011.57	711
2011.99	677
2012.42	661
2012.84	670
2013.27	694
2013.69	673
2014.12	670
2014.54	695
2014.96	675
2015.39	681
2015.81	645
2016.24	663
2016.66	739
2017.09	818
2017.51	818
2017.94	738
2018.36	708
2018.79	730
2019.21	739
2019.64	764
2020.06	689
2020.49	610
2020.92	635
2021.34	721
2021.77	764
2022.19	742
2022.62	736
2023.04	682
2023.47	675
2023.89	645
2024.32	630
2024.75	653
2025.17	674
2025.60	770
2026.02	819
2026.45	835
2026.88	792
2027.30	738
2027.73	755
2028.15	743
2028.58	697
2029.01	668
2029.43	683
2029.86	704
2030.28	723
2030.71	757
2031.14	760
2031.56	710
2031.99	674
2032.42	705
2032.84	744
2033.27	755
2033.70	755
2034.12	741
2034.55	711
2034.98	699
2035.40	693
2035.83	674
2036.26	691
2036.69	700
2037.11	703
2037.54	654
2037.97	628
2038.39	655
2038.82	661
2039.25	655
2039.68	682
2040.10	685
2040.53	725
2040.96	730
2041.39	706
2041.81	712
2042.24	726
2042.67	772
2043.10	776
2043.52	735
2043.95	705
2044.38	712
2044.81	718
2045.23	686
2045.66	699
2046.09	662
2046.52	637
2046.95	678
2047.38	732
2047.80	772
2048.23	749
2048.66	746
2049.09	705
2049.52	635
2049.94	619
2050.37	599
2050.80	615
2051.23	665
2051.66	697
2052.09	674
2052.52	642
2052.94	601
2053.37	625
2053.80	661
2054.23	675
2054.66	680
2055.09	666
2055.52	708
2055.95	755
2056.38	713
2056.81	687
2057.23	698
2057.66	732
2058.09	752
2058.52	748
2058.95	701
2059.38	698
2059.81	739
2060.24	749
2060.67	729
2061.10	715
2061.53	770
2061.96	829
2062.39	761
2062.82	681
2063.25	638
2063.68	658
2064.11	665
2064.54	690
2064.97	685
2065.40	710
2065.83	730
2066.26	690
2066.69	719
2067.12	718
2067.55	648
2067.98	672
2068.41	704
2068.84	729
2069.27	700
2069.70	693
2070.13	671
2070.56	662
2070.99	686
2071.42	700
2071.85	688
2072.28	721
2072.71	732
2073.15	705
2073.58	676
2074.01	644
2074.44	663
2074.87	690
2075.30	767
2075.73	842
2076.16	761
2076.59	720
2077.02	769
2077.46	746
2077.89	689
2078.32	678
2078.75	687
2079.18	706
2079.61	715
2080.04	709
2080.48	711
2080.91	680
2081.34	636
2081.77	618
2082.20	635
2082.64	633
2083.07	598
2083.50	654
2083.93	711
2084.36	724
2084.79	656
2085.23	655
2085.66	707
2086.09	640
2086.52	624
2086.96	675
2087.39	668
2087.82	649
2088.25	687
2088.69	731
2089.12	736
2089.55	725
2089.98	717
2090.42	724
2090.85	732
2091.28	719
2091.71	752
2092.15	810
2092.58	827
2093.01	796
2093.45	721
2093.88	689
2094.31	640
2094.74	649
2095.18	714
2095.61	758
2096.04	698
2096.48	622
2096.91	670
2097.34	684
2097.78	704
2098.21	708
2098.64	690
2099.08	678
2099.51	643
2099.94	649
2100.38	650
2100.81	648
2101.25	663
2101.68	675
2102.11	661
2102.55	639
2102.98	672
2103.42	655
2103.85	668
2104.28	659
2104.72	672
2105.15	762
2105.59	771
2106.02	727
2106.45	692
2106.89	719
2107.32	712
2107.76	680
2108.19	655
2108.63	651
2109.06	676
2109.50	676
2109.93	688
2110.36	674
2110.80	648
2111.23	677
2111.67	664
2112.10	675
2112.54	686
2112.97	700
2113.41	718
2113.84	749
2114.28	673
2114.71	634
2115.15	703
2115.58	729
2116.02	671
2116.46	664
2116.89	710
2117.33	767
2117.76	727
2118.20	688
2118.63	662
2119.07	686
2119.50	662
2119.94	656
2120.38	655
2120.81	639
2121.25	656
2121.68	657
2122.12	642
2122.55	624
2122.99	653
2123.43	689
2123.86	703
2124.30	742
2124.73	767
2125.17	785
2125.61	796
2126.04	745
2126.48	675
2126.92	633
2127.35	691
2127.79	764
2128.23	820
2128.66	845
2129.10	821
2129.54	783
2129.97	794
2130.41	743
2130.85	674
2131.28	632
2131.72	650
2132.16	686
2132.59	670
2133.03	655
2133.47	646
2133.90	656
2134.34	681
2134.78	679
2135.22	670
2135.65	683
2136.09	730
2136.53	770
2136.97	746
2137.40	736
2137.84	707
2138.28	697
2138.72	771
2139.15	798
2139.59	762
2140.03	699
2140.47	625
2140.90	625
2141.34	705
2141.78	782
2142.22	782
2142.66	728
2143.09	697
