Centroid Mass	S/N
1994.67	3.76643525754668
2023.07	3.63676882517941
2079.19	3.29644183146213
2115.59	5.40062338769585
2177.39	3.66760188105501
2191.09	3.35428798599668
2223.99	5.68356167639409
2306.84	7.57686691087487
2349.76	4.72864713668047
2430.71	7.87568839320144
2468.18	4.9785231905589
2522.07	4.39877710472575
2532.53	5.64961402037306
2596.27	4.18717841329451
2645.2	4.27669853904998
2713.79	23.5606446469006
2725.63	3.32528909470466
2824.85	54.8377838559576
2879.96	13.3493944916017
2893.18	5.33270773460622
3010.43	6.65772974100968
3040.63	38.8080739283628
3085.17	6.10678437090821
3119.97	3.39321566848225
3200.33	14.2319819145574
3229.32	4.04924162825547
3341.11	35.6872361747599
3365.23	8.84439681406669
3375.68	4.9648945447398
3417.06	4.73815831563248
3427.03	14.8538893129841
3453.69	3.04815515412059
3649.5	49.2853400780433
3673.57	6.68271147113155
3700.02	12.7153142974869
3781.12	11.2238596455873
3842.51	81.9242303979214
3854.85	5.31529988585298
4106.42	4.01126516480613
4138.66	3.09634224403815
4186.33	3.66377679477206
4240.44	321.006358739484
4257.73	24.0323087209887
4268.87	5.0902511844242
4311.68	5.29765771760672
4333.48	3.26527932665025
4519.43	16.6982790651153
4557.09	41.594958772951
4571.81	3.55063706330735
4632.24	17.6178297658023
4682.03	12.5211326077174
4787	6.13726654493345
4813.92	33.7629324674798
4854.78	4.42287035143861
5049.51	49.6309163406684
5071.76	12.974240618913
5201.5	21.93548587507
5296.96	14.9648311267845
5475.75	61.521099830314
5494.71	3.62297986534726
5764.28	169.191565912733
5783.01	16.2308490683252
6086.12	50.3622060745733
6101.66	4.40664757144686
6122.42	3.47092718448344
6158.09	3.43198080100363
6250.71	4.1574550593766
6337.23	9.86576341730117
6470.81	4.24528381176015
6638.97	4.12748902056327
6669.92	4.9576494061898
6684.65	66.7274195608721
6724.26	4.01151249978859
6787.41	5.46836808885374
6838.3	19.8055996569849
7001.65	4.90126850631197
7154.09	6.70257981851998
7245.05	11.4006783438826
7300.88	43.8788673280101
7347.16	16.0370321242005
7377.29	14.4326651734592
7400.94	46.390383879259
7416.45	13.9345308238027
7565.09	13.9834625850372
7714.38	3.04865955998372
7781.21	3.0973200373734
8214.02	4.53907168513185
8276.94	3.12779354025858
8372.2	3.38673518196976
8448.8	6.14679352736088
8480.24	375.50194818277
8502.11	9.33819684071787
8519.63	17.3892249389993
8540.67	15.5302527643494
8554.71	3.75711516516214
8579.31	4.28944169879855
8625.09	6.84166305950743
9037.25	33.4976948627746
9113.22	77.9973162265973
9141.34	4.79826935245206
9263.4	15.5776873338527
9362.36	11.5718561139339
9573.03	8.67209248887344
9626.06	47.8229604934278
9706.36	7.54994486230678
10005.24	8.05639908207292
10097.61	42.4614728495324
10153.04	3.2122687037771
10401.48	32.9052008828555
10949.16	94.6525699577267
11480.43	5.04777942859761
11527.32	207.053127993923
11564.08	13.3087254093056
11588.62	5.2189512204394
11623.43	3.65691358028814
12090.14	3.29564600301467
12314.84	7.14202554994742
12502.26	4.75352980732147
13117.71	3.35138510798092
14553.56	3.09583288158742
15789.65	3.53658379681441
16961.1	20.0983406093563
17625.85	6.23829701419231
19428.4	4.5558705972134
20012.99	10.338555931834
