Centroid Mass	S/N
2037.47	5.41721375649998
2099.87	4.63424189800118
2137.33	3.09004595078029
2163.66	4.39603734795298
2221.71	5.08837799293871
2276.46	32.761468964377
2295.47	3.95735438954205
2509.76	8.75166088547483
2590.06	78.3690296906946
2609.37	15.1404958398377
2628.26	7.02376217983533
2865.89	58.4867445171427
2884.67	11.4410857310431
2903.52	5.97882325448548
2983.14	3.28263830058832
3022.06	3.20090441128524
3062.27	24.2881773857473
3080.64	4.13960542817116
3152.54	3.92696960066177
3163.18	8.49009237577473
3251.67	26.6631697698701
3274.94	10.3055199460123
3288.5	3.53302008752493
3434.56	10.5649471582342
3513.84	4.35705050793838
3603.11	3.49920442472287
3705.04	3.8971038979633
3769.32	49.3048480557383
3787.37	11.2062765577007
3807.8	5.13937704952793
3928.59	29.350061562173
3948.81	6.5192799209614
4033.81	4.55741558016953
4053.09	3.32070533013129
4451.55	7.20110214151691
4478.14	11.523406743722
4527.75	10.0608639868672
4545.62	4.2465761492059
4560.97	75.2723299430533
4576.99	4.1539922787817
4598.82	20.8127277018776
4637.46	8.27852719396438
4675.62	3.84255585738397
4747.19	25.3808901061298
4765.49	7.99720279720717
5040.93	4.43684791624686
5080.72	4.01469724130269
5186.69	169.763163542053
5204.46	10.3816921289123
5225.68	49.4168260488499
5262.76	25.4944770702968
5301.34	11.4358280472373
5322.07	3.41443762961173
5340.07	7.05782325330839
5360.19	3.29133885498171
5376.86	5.54359586119214
5692.87	9.73906693945234
5735.88	123.382076174777
5773.29	28.3218401077387
5812.27	12.6443774760326
5849.2	6.89333404030415
6127.35	47.7690989847823
6165.27	12.5048046159085
6202.57	5.19742991636647
6241.48	3.43784860207104
6278.25	4.10306372567631
6309.86	4.9798977544275
6505	52.7170722568259
6552.53	20.9953253988887
6589.44	5.37672174409837
6871.98	13.886961884498
6908.21	3.57055453491086
7030.99	7.95201207907024
7207.13	7.83568930080084
7243.43	4.25015711063051
7410.77	6.24262374089916
7540.42	66.2422772372838
7578.37	17.439663908106
7616.43	10.2572404828137
7655.41	4.74413876270791
7732.84	3.21421064515024
7856.87	34.8733104389769
7897.3	8.64650456291855
7931.93	4.66290407877952
8068.63	10.1144360251447
8104.48	4.50451809786207
8955.7	18.9528879287003
8993.49	4.53475107349602
9035.86	3.86278172139857
9055.73	9.96377828449849
9491.05	42.974157398007
9528.1	10.7306607174239
9567.08	5.09143152508008
9605.21	3.0858163850139
10080.16	8.19063186344772
10157.57	11.6545751661708
11380.86	9.08596919556858
11419.42	3.44658718041603
15060.17	5.1990148991992
15803.73	3.15333047387689
