MZgrid Int
2001.40	597
2001.82	623
2002.24	634
2002.67	613
2003.09	605
2003.51	629
2003.94	616
2004.36	616
2004.78	632
2005.21	652
2005.63	642
2006.05	642
2006.48	633
2006.90	653
2007.33	632
2007.75	668
2008.17	682
2008.60	702
2009.02	712
2009.45	708
2009.87	676
2010.30	605
2010.72	610
2011.14	639
2011.57	626
2011.99	639
2012.42	652
2012.84	674
2013.27	671
2013.69	636
2014.12	607
2014.54	590
2014.96	589
2015.39	602
2015.81	585
2016.24	594
2016.66	611
2017.09	636
2017.51	684
2017.94	716
2018.36	690
2018.79	694
2019.21	747
2019.64	685
2020.06	628
2020.49	637
2020.92	665
2021.34	685
2021.77	669
2022.19	635
2022.62	626
2023.04	641
2023.47	658
2023.89	653
2024.32	616
2024.75	594
2025.17	629
2025.60	668
2026.02	705
2026.45	858
2026.88	1063
2027.30	1092
2027.73	1015
2028.15	885
2028.58	787
2029.01	781
2029.43	763
2029.86	715
2030.28	643
2030.71	608
2031.14	663
2031.56	774
2031.99	839
2032.42	884
2032.84	922
2033.27	867
2033.70	833
2034.12	815
2034.55	755
2034.98	731
2035.40	706
2035.83	671
2036.26	676
2036.69	684
2037.11	723
2037.54	732
2037.97	693
2038.39	671
2038.82	644
2039.25	626
2039.68	632
2040.10	644
2040.53	622
2040.96	637
2041.39	671
2041.81	649
2042.24	627
2042.67	633
2043.10	646
2043.52	647
2043.95	639
2044.38	675
2044.81	721
2045.23	796
2045.66	930
2046.09	1004
2046.52	964
2046.95	909
2047.38	771
2047.80	689
2048.23	676
2048.66	670
2049.09	667
2049.52	639
2049.94	638
2050.37	596
2050.80	602
2051.23	601
2051.66	571
2052.09	553
2052.52	564
2052.94	565
2053.37	620
2053.80	702
2054.23	752
2054.66	790
2055.09	811
2055.52	799
2055.95	781
2056.38	765
2056.81	729
2057.23	713
2057.66	706
2058.09	699
2058.52	672
2058.95	712
2059.38	659
2059.81	613
2060.24	580
2060.67	572
2061.10	603
2061.53	607
2061.96	629
2062.39	637
2062.82	620
2063.25	618
2063.68	639
2064.11	659
2064.54	655
2064.97	640
2065.40	616
2065.83	620
2066.26	648
2066.69	644
2067.12	641
2067.55	652
2067.98	656
2068.41	618
2068.84	573
2069.27	572
2069.70	608
2070.13	652
2070.56	620
2070.99	611
2071.42	579
2071.85	573
2072.28	577
2072.71	572
2073.15	608
2073.58	595
2074.01	593
2074.44	631
2074.87	638
2075.30	634
2075.73	654
2076.16	659
2076.59	604
2077.02	593
2077.46	628
2077.89	643
2078.32	614
2078.75	599
2079.18	601
2079.61	571
2080.04	574
2080.48	578
2080.91	591
2081.34	591
2081.77	548
2082.20	580
2082.64	605
2083.07	637
2083.50	577
2083.93	610
2084.36	642
2084.79	622
2085.23	629
2085.66	631
2086.09	714
2086.52	843
2086.96	953
2087.39	1018
2087.82	935
2088.25	848
2088.69	840
2089.12	775
2089.55	666
2089.98	622
2090.42	650
2090.85	661
2091.28	701
2091.71	736
2092.15	711
2092.58	683
2093.01	629
2093.45	625
2093.88	698
2094.31	818
2094.74	891
2095.18	918
2095.61	946
2096.04	927
2096.48	850
2096.91	819
2097.34	727
2097.78	649
2098.21	620
2098.64	600
2099.08	655
2099.51	612
2099.94	575
2100.38	600
2100.81	604
2101.25	613
2101.68	657
2102.11	648
2102.55	633
2102.98	640
2103.42	623
2103.85	627
2104.28	657
2104.72	631
2105.15	613
2105.59	627
2106.02	649
2106.45	692
2106.89	668
2107.32	644
2107.76	627
2108.19	621
2108.63	587
2109.06	625
2109.50	657
2109.93	659
2110.36	638
2110.80	612
2111.23	627
2111.67	622
2112.10	625
2112.54	636
2112.97	596
2113.41	594
