Centroid Mass	S/N
2079.97	7.69964744177764
2095.54	4.96893910823198
2178.21	28.9043751770014
2359.85	6.72211974911371
2417.21	3.59547852063088
2596.33	52.8588270325745
2702.55	93.4722236558445
2714.87	9.72161640427732
2750	5.40006993574487
2787.86	7.86187122825035
2823.97	25.8582481706112
3061.22	9.80278311031175
3126.54	68.9262926376237
3148.81	42.7173282994112
3183.45	5.4490270947379
3255.99	5.50244203291461
3408.52	17.3721958245284
3436.78	6.87063421609321
3509.34	8.47857978919297
3544.78	48.6007414757569
3555.51	9.92233873960871
3629.89	25.0896252592211
3660.2	14.6110554413518
3948.22	23.6923416767238
4128.84	27.0484514684455
4184.44	35.6540056769595
4204.69	3.36129083953536
4365.97	79.5481199062791
4404.25	6.74245217277674
4452.81	12.3764077240337
4482.58	6.64468371526165
4600.1	12.8423123792221
4761.57	26.3187646611125
4777.93	79.0246464043389
4796.95	5.41805131332465
5034.2	5.31582351188541
5144.44	8.09232959681364
5183.27	4.58499436092704
5199.67	96.5248437956421
5219.51	10.2770683255156
5237.34	8.71653387560638
5410.98	142.770604247392
5430.53	6.75273780268848
5448.71	9.47619295712111
5469.03	3.29954558960124
5535.14	7.43164795923398
5555.62	4.22674084130369
5677.14	7.65220399284465
5806.49	3.51439975481617
5881.89	5.13775508525917
5918.31	7.76810715273141
6125.86	21.7153878108731
6242.23	6.30816669910195
6256.47	163.088015573257
6276.75	13.2217507563995
6300.07	84.4311410788591
6318.15	6.33662170979692
6337.77	7.24772990832571
6383.16	5.92475436925855
6513.42	9.59636707265649
6648.88	7.54840103404392
7019.06	20.0679647028321
7091.59	100.704006097175
7112.38	18.7809424970362
7129.2	8.83858453717002
7149.24	5.48206866332962
7261.21	46.1228214827918
7284.68	5.98446933974533
7300.07	5.00496100812013
7318.73	3.59957580272683
7677.85	11.4200424663275
7895.62	45.333125384822
7934.46	3.43223160758241
8213.38	4.47189092696066
8256.46	55.9930263000726
8326.48	3.36815637112555
8368.99	41.5007765087921
8388.97	6.4433365187042
8406.37	4.99193036609059
8441.23	7.01756482341277
8668.68	3.62010740948991
8710.28	5.62129864169918
8805.36	3.78610578238987
8903.65	36.4383803520589
8965.59	15.4780321467513
9195.45	24.54511522871
9521.61	56.5783711517957
9554.08	131.532775723784
9577.3	5.58878479018614
9593.11	6.88043624832262
10065.86	12.7235127935704
10285.32	30.6773370765765
10440.07	19.1570579852182
10630.25	13.8966003530726
10671.44	7.40667108329931
10877.59	4.17802229069006
11252.45	6.01617008623545
11351.47	16.6087970189099
11449.91	3.74919115898663
11758.11	8.16014882268162
11833.48	14.0435900909393
12559.97	4.20784773538434
12769.7	3.30813526118806
13507.61	3.06660661953645
14412.25	3.91269417677597
14680.76	3.64120003303036
14970.39	3.68520234243326
15807.32	3.30687924798479
16722.57	4.32497002610357
16858.27	3.18073665209309
19323.99	3.08439990973378
