Centroid Mass	S/N
2145.72	71.9485925631991
2161.97	17.4330238333024
2294.58	7.89879252308349
2372.73	9.43485340153287
2459.7	22.9031784509308
2471.91	3.65146591649987
2557.32	3.27415600238696
2639.32	4.18952146616044
2660.75	3.27717358202106
2854.04	13.0843036885489
2906.35	8.92018490155908
2945.26	4.84730428771893
2961.21	4.80025276352936
2982.36	12.2224611982443
3047.85	3.12911306585759
3166.57	77.6671504586365
3179.37	7.1616235802719
3247.52	51.9257277413145
3266.43	5.8577589752832
3445.77	30.2095779104409
3515.03	4.70765213222491
3581.59	4.09842509557418
3693.52	74.0545363318023
3712.54	6.47136334332409
3838.22	13.6840059943494
3886.49	3.46078838048983
3929.11	21.7609719040864
4152.47	6.65933477229204
4170.8	3.64887329200098
4284.12	22.2680503238508
4300.26	172.711059328176
4322.03	4.10479617711612
4337.61	23.5777432168196
4360.1	6.04936146539529
4376.38	7.13343147272006
4400.23	4.22174321910061
4610.71	5.19898093841679
4752.03	301.318578276035
4769.68	40.9040907147678
4789.99	8.93572918185649
4825.47	4.2237321473559
4986.09	6.01584289992413
5092.38	6.9219205521024
5216.9	9.37696838378993
5284.2	8.51190931004925
5326.31	12.1397180956728
5389.45	3.7225002851729
5526	4.6331260856335
5555.63	6.63811313348781
5689.27	7.09832040893784
5816.54	16.1340538244916
5895.62	71.583181879693
5915.29	6.94864600715187
5926.96	10.1107722337808
5969.38	31.5965518536432
6006.06	4.07477305130149
6099.74	7.36361234907785
6336.01	4.69473332198114
6420.08	5.43985605870286
6455.08	5.15229168289713
6497.82	124.920891809798
6519.24	7.18843239644323
6535.33	16.5148611764607
6557.59	4.71912134425137
6574.49	5.61921437665407
6595.27	3.22048660154339
6790.02	5.25939724071448
6829.16	9.2978592390992
6847.98	3.28967693328624
6892.8	73.3503607961608
6914.08	5.58592433607662
6929.86	12.2463342216041
6967.02	3.89108914112758
7032.9	12.7747826516164
7162.37	6.26243811369178
7346.59	3.60671912615467
7388.12	96.9223898136975
7408.53	5.05081213421719
7425.68	10.3920918278219
7478.92	19.9722281135498
7677.98	16.1346207899288
7814.11	4.95078402745844
8002.29	3.61518217490745
8086.56	4.5697642530062
8303.06	9.55282862119464
8342.89	4.28088925812434
8552.26	13.1995654953804
8567.19	79.2733087682786
8590.93	5.63756241444066
8606.77	3.56045768634339
9018.47	3.12663373689815
9176.03	3.22566566460631
9220.65	4.13023782924285
9460.15	9.20633067748332
9502.69	286.21649785228
9528.62	14.8809823689363
9540.68	27.4310626847759
9564.81	6.46669057737904
9578.74	9.51925674209234
9601.06	5.0854082169688
10183.81	10.9499200889066
10223.14	3.22634528835215
10429.7	5.61473719454369
11057.88	5.69847407244163
11110.89	4.26974780457895
11789.03	58.0179269861212
11826.2	6.1317033833711
12833.97	4.66726830596591
13052.46	3.6199200868828
13655.66	8.37613751510349
14305.59	4.40625735548489
14955.63	14.9753336633645
16163.66	3.32880670653056
17054.12	6.7372104352167
19011	5.71143045734517
