Centroid Mass	S/N
2035.19	12.8217768211316
2087.58	17.9391006445737
2135.82	46.09127802583
2263.13	3.03374259744955
2375.19	4.26845410892345
2389.5	9.29987962753169
2397.37	26.4940061898987
2566.08	97.284114290779
2788.81	11.2531378296592
2939.72	17.6560372574476
3057.89	24.4921993608839
3092	4.74324336668387
3136.9	36.4553012558785
3240.05	3.98498521304293
3402.06	12.5914102497639
3427.51	5.75265190046966
3566.35	24.1803740655018
3589	86.5037996874415
3596.38	24.2942667236549
3789.11	6.58445763938516
3881.77	16.2435380831695
3900.67	4.12529434471706
4186.07	63.0831368746958
4195.26	15.8740823125768
4279.73	63.9484958739597
4288.41	15.6580444416343
4379.45	5.64221103491054
4457.52	7.87159100355153
4526.09	15.6549328238799
4535.65	5.11941691687133
4640.24	41.4884048796808
4650.57	11.9541624348453
4697.2	28.0562673674713
4707.6	10.5644640856326
4801.66	29.5710714367566
4812.83	7.34628921861277
4976.55	19.4818628876755
4987.25	5.88086207968095
5096.25	5.66096288768142
5138.27	240.384104546249
5151.87	28.3377194542948
5175.7	10.5891803645111
5211.21	3.24944295059365
5326.08	3.80009499324832
5526.43	13.4655330307244
5575.15	5.72345777150743
5684.67	37.8654384715449
5696.83	8.5827600249298
5871.27	29.5520959387367
5884.36	87.744304978966
5901.09	3.03331471823018
6119.36	53.6403394889571
6133.45	20.1803845983201
6262.58	12.7326382289422
6276.84	83.7849307230758
6291.12	19.7380390601556
6314.45	4.81940476277089
6482.06	6.9621998322356
6497.33	3.93115574117363
6569.38	4.13360871421581
6675.09	8.69990881060682
6805.89	36.1314258388912
6822.33	12.4096827150801
7134.45	44.8481517217829
7152.09	22.3200342331825
7178.58	151.581128158933
7196.27	45.9755995394936
7215.59	7.51886497029239
7234.94	4.56100048086383
7502	5.46586981837481
7798.2	41.4858202385102
7819.16	7.40049849099855
8124.1	6.5578103191352
8329.79	3.25817342703456
8371.41	164.947095716442
8391.39	62.9283119181226
8412.27	6.89050837212255
8428.81	7.19975974271531
8453.22	4.53930104277742
8468.06	3.52658307529655
8755.15	21.3273270340297
8775.58	5.95365907272485
8913.04	26.0313597340895
8934.56	8.84193032686754
9050.67	32.6398711531545
9071.45	12.437825297626
9278.74	60.2219872600113
9300.7	29.7465971885392
9391.56	78.8261144297902
9414.57	33.702382531079
9431.16	5.71620166975262
9948.85	87.9668507380721
9973.49	27.2599650159955
10048.54	3.06717780055237
10282.14	101.887050810416
10308.15	30.9206131512216
11049.01	13.489141050607
11077.98	5.26104070401133
11143.06	11.0863410579807
11170.15	5.85292564578185
11364.75	66.4664447511535
11394.14	14.1713701727316
11983.67	4.87761843854688
12480.74	3.533246179845
12564.75	20.3342429667798
12602.06	5.72550119623539
13161.87	20.2638343403817
13311.69	5.16398105976791
13652.75	9.38648722142764
14447.17	12.6686534794416
14925.4	12.2837572075649
15593.87	14.5565003455424
16544.03	6.61285717677459
17486.03	5.61425666474276
18754.31	5.03962307855511
