MZgrid Int
2001.40	1075
2001.82	1090
2002.24	1070
2002.67	1065
2003.09	1059
2003.51	1060
2003.94	1064
2004.36	1105
2004.78	1159
2005.21	1168
2005.63	1152
2006.05	1118
2006.48	1125
2006.90	1242
2007.33	1456
2007.75	1686
2008.17	1777
2008.60	1674
2009.02	1468
2009.45	1280
2009.87	1171
2010.30	1138
2010.72	1114
2011.14	1083
2011.57	1074
2011.99	1084
2012.42	1049
2012.84	1065
2013.27	1111
2013.69	1143
2014.12	1183
2014.54	1166
2014.96	1187
2015.39	1217
2015.81	1193
2016.24	1143
2016.66	1128
2017.09	1129
2017.51	1121
2017.94	1124
2018.36	1099
2018.79	1056
2019.21	1052
2019.64	1061
2020.06	1117
2020.49	1166
2020.92	1192
2021.34	1178
2021.77	1170
2022.19	1160
2022.62	1090
2023.04	1006
2023.47	1000
2023.89	1083
2024.32	1123
2024.75	1120
2025.17	1075
2025.60	1020
2026.02	1052
2026.45	1073
2026.88	1062
2027.30	1019
2027.73	1012
2028.15	995
2028.58	974
2029.01	997
2029.43	1026
2029.86	1079
2030.28	1080
2030.71	1039
2031.14	1022
2031.56	990
2031.99	970
2032.42	970
2032.84	1004
2033.27	1048
2033.70	1059
2034.12	1096
2034.55	1117
2034.98	1062
2035.40	1019
2035.83	1018
2036.26	1006
2036.69	1000
2037.11	996
2037.54	967
2037.97	987
2038.39	1014
2038.82	1002
2039.25	1032
2039.68	1006
2040.10	997
2040.53	1013
2040.96	1067
2041.39	1098
2041.81	1066
2042.24	996
2042.67	958
2043.10	998
2043.52	1021
2043.95	1038
2044.38	1039
2044.81	1011
2045.23	1033
2045.66	1055
2046.09	1068
2046.52	1058
2046.95	1059
2047.38	1012
2047.80	958
2048.23	972
2048.66	1011
2049.09	1034
2049.52	1044
2049.94	1086
2050.37	1184
2050.80	1153
2051.23	1075
2051.66	1033
2052.09	988
2052.52	951
2052.94	981
2053.37	969
2053.80	924
2054.23	950
2054.66	1007
2055.09	1024
2055.52	956
2055.95	918
2056.38	924
2056.81	968
2057.23	996
2057.66	986
2058.09	1016
2058.52	1039
2058.95	1079
2059.38	1063
2059.81	1035
2060.24	1057
2060.67	1050
2061.10	1011
2061.53	978
2061.96	992
2062.39	1008
2062.82	934
2063.25	930
2063.68	951
2064.11	996
2064.54	1002
2064.97	1005
2065.40	990
2065.83	1009
2066.26	1022
2066.69	1004
2067.12	1008
2067.55	1004
2067.98	995
2068.41	1020
2068.84	992
2069.27	992
2069.70	994
2070.13	1003
2070.56	961
2070.99	928
2071.42	958
2071.85	985
2072.28	947
2072.71	892
2073.15	929
2073.58	983
2074.01	1052
2074.44	1066
2074.87	1051
2075.30	1046
2075.73	1040
2076.16	1002
2076.59	1027
2077.02	1085
2077.46	1073
2077.89	1036
2078.32	1047
2078.75	1033
2079.18	997
2079.61	984
2080.04	994
2080.48	998
2080.91	951
2081.34	967
2081.77	987
2082.20	1024
2082.64	1048
2083.07	1020
2083.50	1020
2083.93	996
2084.36	1010
2084.79	1016
2085.23	1017
2085.66	994
2086.09	961
2086.52	911
2086.96	891
2087.39	916
2087.82	924
2088.25	940
2088.69	948
2089.12	958
2089.55	951
2089.98	903
2090.42	922
2090.85	965
2091.28	983
2091.71	950
2092.15	952
2092.58	977
2093.01	931
2093.45	952
2093.88	960
2094.31	949
2094.74	954
2095.18	963
2095.61	993
2096.04	998
2096.48	975
2096.91	910
2097.34	914
2097.78	933
2098.21	976
2098.64	1036
2099.08	1124
2099.51	1143
2099.94	1089
2100.38	1072
2100.81	993
2101.25	955
2101.68	1004
2102.11	1061
2102.55	1045
2102.98	998
2103.42	976
2103.85	946
2104.28	931
2104.72	979
2105.15	1048
2105.59	1054
2106.02	1004
2106.45	999
2106.89	954
2107.32	944
2107.76	898
2108.19	926
2108.63	929
2109.06	899
2109.50	893
2109.93	918
2110.36	941
2110.80	958
2111.23	947
2111.67	944
2112.10	977
2112.54	1000
2112.97	958
2113.41	955
2113.84	934
2114.28	941
2114.71	954
2115.15	962
2115.58	986
2116.02	962
2116.46	939
2116.89	960
2117.33	1001
2117.76	999
2118.20	1004
2118.63	983
2119.07	965
2119.50	968
2119.94	967
2120.38	975
2120.81	987
2121.25	964
2121.68	952
2122.12	974
2122.55	969
2122.99	931
2123.43	952
2123.86	979
2124.30	939
2124.73	887
2125.17	870
2125.61	872
2126.04	880
2126.48	916
2126.92	957
2127.35	964
2127.79	964
2128.23	972
2128.66	941
2129.10	920
2129.54	942
2129.97	894
2130.41	862
2130.85	848
2131.28	885
2131.72	923
2132.16	916
2132.59	915
2133.03	916
2133.47	921
2133.90	887
2134.34	912
2134.78	983
2135.22	991
2135.65	949
2136.09	920
2136.53	914
2136.97	971
2137.40	1005
2137.84	1022
2138.28	961
2138.72	941
2139.15	941
2139.59	955
2140.03	938
2140.47	950
2140.90	950
2141.34	931
2141.78	919
2142.22	945
2142.66	929
2143.09	935
2143.53	933
2143.97	905
2144.41	871
2144.85	861
2145.29	892
2145.72	933
2146.16	933
2146.60	946
2147.04	958
2147.48	967
2147.92	936
2148.36	915
2148.79	949
2149.23	942
2149.67	914
2150.11	970
2150.55	944
2150.99	877
2151.43	895
2151.87	928
2152.30	914
2152.74	914
2153.18	888
2153.62	869
2154.06	923
2154.50	951
2154.94	959
2155.38	969
2155.82	1011
2156.26	1013
2156.70	1014
2157.14	1010
2157.58	997
2158.02	990
2158.46	1033
2158.89	994
2159.33	952
2159.77	933
2160.21	909
2160.65	938
2161.09	973
2161.53	980
2161.97	954
2162.41	912
2162.85	955
2163.29	945
2163.73	968
2164.17	1015
2164.61	986
2165.06	978
2165.50	1024
2165.94	1041
2166.38	1051
2166.82	1117
2167.26	1269
2167.70	1409
2168.14	1471
2168.58	1480
2169.02	1404
2169.46	1300
2169.90	1286
2170.34	1229
2170.78	1201
2171.22	1264
2171.67	1604
2172.11	2071
2172.55	2389
2172.99	2361
2173.43	2042
2173.87	1779
2174.31	1461
2174.75	1253
2175.19	1142
2175.64	1072
2176.08	1055
2176.52	1058
2176.96	1084
2177.40	1115
2177.84	1095
2178.29	1027
2178.73	1069
2179.17	1096
2179.61	1090
2180.05	1045
2180.49	1047
2180.94	1131
2181.38	1176
2181.82	1202
2182.26	1178
2182.70	1165
2183.15	1149
2183.59	1164
2184.03	1160
2184.47	1137
2184.92	1153
2185.36	1183
2185.80	1190
2186.24	1149
2186.69	1142
2187.13	1148
2187.57	1081
2188.01	1089
2188.46	1098
2188.90	1073
2189.34	1050
2189.78	1044
2190.23	1105
2190.67	1105
2191.11	1093
2191.56	1084
2192.00	1069
2192.44	1018
2192.89	1024
2193.33	1007
2193.77	1018
2194.21	952
2194.66	916
2195.10	984
2195.54	1046
2195.99	1040
2196.43	1030
2196.88	1117
2197.32	1160
2197.76	1096
2198.21	1078
2198.65	1124
2199.09	1226
2199.54	1196
2199.98	1174
2200.43	1153
2200.87	1088
2201.31	1081
2201.76	1085
2202.20	1126
2202.65	1140
2203.09	1180
2203.53	1385
2203.98	1870
2204.42	2615
2204.87	3775
2205.31	5201
2205.76	6461
2206.20	6954
2206.64	6566
2207.09	5671
2207.53	4464
2207.98	3328
2208.42	2481
2208.87	1978
2209.31	1704
2209.76	1514
2210.20	1411
2210.65	1407
2211.09	1351
2211.54	1292
2211.98	1310
2212.43	1294
2212.87	1281
2213.32	1301
2213.76	1335
2214.21	1340
2214.65	1336
2215.10	1299
2215.54	1265
2215.99	1258
2216.44	1281
2216.88	1335
2217.33	1432
2217.77	1443
2218.22	1344
2218.66	1318
2219.11	1327
2219.56	1284
2220.00	1211
2220.45	1150
2220.89	1126
2221.34	1151
2221.79	1119
2222.23	1116
2222.68	1102
2223.12	1181
2223.57	1347
2224.02	1487
2224.46	1627
2224.91	1928
2225.36	2025
2225.80	1932
2226.25	1700
2226.69	1484
2227.14	1389
2227.59	1259
2228.03	1128
2228.48	1062
2228.93	1029
2229.38	989
2229.82	976
2230.27	1037
2230.72	1071
2231.16	1084
2231.61	970
2232.06	941
2232.50	950
2232.95	927
2233.40	983
2233.85	1021
2234.29	1012
2234.74	1003
2235.19	1022
2235.64	1001
2236.08	1012
2236.53	1029
2236.98	1030
2237.43	1071
2237.87	1075
2238.32	1013
2238.77	972
2239.22	1028
2239.66	1063
2240.11	1024
2240.56	997
2241.01	962
2241.46	950
2241.90	971
2242.35	1055
2242.80	1068
2243.25	1096
2243.70	1106
2244.15	1177
2244.59	1146
2245.04	1166
2245.49	1143
2245.94	1075
2246.39	1063
2246.84	1027
2247.28	1012
2247.73	943
2248.18	913
2248.63	945
2249.08	940
2249.53	925
2249.98	913
2250.43	930
2250.88	957
2251.32	924
2251.77	913
2252.22	953
2252.67	952
2253.12	946
2253.57	935
2254.02	917
2254.47	889
2254.92	932
2255.37	985
2255.82	1009
