MZgrid Int
2001.40	934
2001.82	915
2002.24	885
2002.67	901
2003.09	972
2003.51	966
2003.94	952
2004.36	948
2004.78	976
2005.21	990
2005.63	981
2006.05	1030
2006.48	1030
2006.90	1050
2007.33	1001
2007.75	975
2008.17	979
2008.60	970
2009.02	953
2009.45	933
2009.87	967
2010.30	984
2010.72	968
2011.14	944
2011.57	955
2011.99	1005
2012.42	963
2012.84	969
2013.27	965
2013.69	928
2014.12	889
2014.54	895
2014.96	918
2015.39	905
2015.81	888
2016.24	916
2016.66	980
2017.09	1021
2017.51	1022
2017.94	1085
2018.36	1062
2018.79	1062
2019.21	1037
2019.64	1036
2020.06	1048
2020.49	1017
2020.92	995
2021.34	991
2021.77	1058
2022.19	1044
2022.62	993
2023.04	994
2023.47	991
2023.89	949
2024.32	923
2024.75	949
2025.17	952
2025.60	960
2026.02	1027
2026.45	1191
2026.88	1403
2027.30	1617
2027.73	1687
2028.15	1585
2028.58	1407
2029.01	1231
2029.43	1082
2029.86	977
2030.28	933
2030.71	962
2031.14	984
2031.56	1097
2031.99	1314
2032.42	1381
2032.84	1435
2033.27	1416
2033.70	1340
2034.12	1316
2034.55	1213
2034.98	1193
2035.40	1103
2035.83	1034
2036.26	1054
2036.69	1087
2037.11	1078
2037.54	1002
2037.97	983
2038.39	969
2038.82	982
2039.25	978
2039.68	992
2040.10	1006
2040.53	967
2040.96	951
2041.39	956
2041.81	991
2042.24	1009
2042.67	964
2043.10	938
2043.52	945
2043.95	963
2044.38	967
2044.81	1026
2045.23	1124
2045.66	1231
2046.09	1375
2046.52	1337
2046.95	1270
2047.38	1270
2047.80	1198
2048.23	1098
2048.66	1013
2049.09	1067
2049.52	1084
2049.94	1022
2050.37	980
2050.80	953
2051.23	971
2051.66	960
2052.09	927
2052.52	886
2052.94	884
2053.37	967
2053.80	1037
2054.23	1055
2054.66	1075
2055.09	1139
2055.52	1105
2055.95	1088
2056.38	1128
2056.81	1134
2057.23	1128
2057.66	1096
2058.09	1105
2058.52	1086
2058.95	1100
2059.38	1063
2059.81	1040
2060.24	1009
2060.67	946
2061.10	981
2061.53	1022
2061.96	996
2062.39	989
2062.82	975
2063.25	946
2063.68	938
2064.11	993
2064.54	989
2064.97	1005
2065.40	973
2065.83	944
2066.26	950
2066.69	943
2067.12	970
2067.55	932
2067.98	887
2068.41	857
2068.84	840
2069.27	895
2069.70	906
2070.13	877
2070.56	903
2070.99	955
2071.42	958
2071.85	949
2072.28	945
2072.71	918
2073.15	941
2073.58	902
2074.01	905
2074.44	905
2074.87	905
2075.30	886
2075.73	862
2076.16	917
2076.59	937
2077.02	961
2077.46	967
2077.89	923
2078.32	890
2078.75	840
2079.18	880
2079.61	872
2080.04	868
2080.48	910
2080.91	905
2081.34	917
2081.77	875
2082.20	883
2082.64	882
2083.07	896
2083.50	911
2083.93	903
2084.36	910
2084.79	895
2085.23	938
2085.66	986
2086.09	1018
2086.52	1175
2086.96	1427
2087.39	1638
2087.82	1708
2088.25	1630
2088.69	1440
2089.12	1260
2089.55	1126
2089.98	1050
2090.42	1048
2090.85	1001
2091.28	1062
2091.71	1082
2092.15	1053
2092.58	1028
2093.01	1084
2093.45	1104
2093.88	1055
2094.31	1112
2094.74	1240
2095.18	1392
2095.61	1515
2096.04	1464
2096.48	1390
2096.91	1234
2097.34	1074
2097.78	1018
2098.21	1008
2098.64	956
2099.08	930
2099.51	946
2099.94	925
2100.38	977
2100.81	996
2101.25	1033
2101.68	987
2102.11	953
2102.55	1012
2102.98	1048
2103.42	1057
2103.85	1025
2104.28	1014
2104.72	1014
2105.15	1004
2105.59	1016
2106.02	1009
2106.45	991
2106.89	998
2107.32	954
2107.76	894
2108.19	902
2108.63	887
2109.06	885
2109.50	918
2109.93	927
2110.36	980
2110.80	1037
2111.23	1023
2111.67	1008
