Centroid Mass	S/N
2047.7	7.33385842334919
2177.7	78.856481337013
2196.73	8.81895950617784
2258.35	8.70013053273371
2309.9	7.21667980404611
2371.24	11.5612207049495
2414.28	5.98667226942728
2458.18	129.247446087361
2470.4	6.13604175959807
2476.99	10.5258223990093
2485.94	1.16262256110526
2517.18	12.2495672927765
2538.11	7.78302376251787
2551	6.90226559917556
2561.53	3.46417934233136
2758.69	8.72279706654665
2918.02	11.9110416487497
2947.75	20.8328408349346
2961.13	5.5653975853769
3063.47	9.16317077561461
3077.11	27.9666013304584
3094.99	10.2595266566453
3168.09	12.942438291401
3260.4	15.5480574949269
3326.14	3.4460935393963
3371.62	3.6100011725792
3392.54	62.3721180627841
3411.32	4.8426006338852
3447.91	5.26259138586109
3469.63	66.7759054458058
3487.5	6.80285828070471
3527.31	10.1245142545466
3780.27	48.8939811757049
3810.61	29.9001325468518
3831.09	26.4811124511824
3845.76	8.86987713782793
3920.12	41.5353655808089
3962.33	27.1591441718923
4000.58	5.03330819809592
4090.33	5.04321020695893
4364.35	112.241331076981
4380.01	27.5962973118099
4401.98	15.2352971385407
4424.63	43.3593888084263
4442.29	5.35316089456307
4533.04	3.08062287086071
4644.71	8.14648736584433
4754.47	41.4921131262427
4773.43	6.11239466920913
4820.02	9.69531535455049
4836.48	13.9659892225706
4923.19	164.148810290306
4941.15	5.68523290865671
4961.15	23.4063069305785
4982.53	4.07907150943448
4998.6	7.79679852333962
5023.42	3.20646664931323
5173.62	11.2190042307714
5310.84	37.8425301628046
5329.51	5.81400103002067
5377.35	17.3644410873854
5401	5.42907101990398
5522.88	15.2275569984332
5537.68	40.4962923152678
5555.32	4.71944805932003
5729.75	7.81970043632781
5817.62	6.4311684296701
5930.22	17.5092844498967
6130.45	34.5631964892221
6157.94	91.4791653743593
6195.94	12.5742823382791
6234.06	3.38387610568667
6273.79	4.19290461937948
6327.98	6.37219159119164
6362.72	4.06522160185621
6399.07	10.3972650200811
6492.7	7.74265404289756
6524.06	51.0924435241622
6561.64	6.13704532258167
6655.68	9.80679302129368
6744.94	4.43648817752391
6787.06	97.5243186260529
6825.39	7.99082887137638
6849.7	3.62759011900611
6900.02	3.49402823372994
6940.25	155.433853322281
6978.22	15.9147825529321
7017.1	4.47869438473989
7360.43	4.60029477622401
7515.85	8.61283817491269
7531.48	5.58567913734141
7560.32	98.8989235195711
7597.48	6.90703361120567
7622.3	58.6517923682783
7662.1	57.8162435725291
7692.02	17.3367568208645
7732.84	4.74639678149138
7981.74	4.86004057569608
8179.59	65.8795099547783
8217.38	9.96745759397377
8256.13	3.17095396166335
8368.58	6.31334772684782
8395.51	3.55078006195243
8759.31	103.389826057671
8797.54	13.396504099224
8847.46	119.001098683027
8871.57	5.65647935422781
8885.88	11.4057374370567
8923.49	3.29363624741101
9065.7	3.70002054594185
9286.61	30.9506995603882
9324.15	3.58163338298646
9356.25	14.0386391250214
9396.69	3.34959934369517
9506.5	171.960651307646
9545.41	19.217816888817
9582.54	5.65558107475556
9638.37	34.2436487876562
9676.62	6.95264312115702
9974.89	10.3705309091477
10210.46	4.10347278789548
10255.6	8.25620084201035
10344.25	38.0876815685863
10381.94	4.59102406195928
10576.33	3.27037704962866
10619.33	52.9036621514644
10654.59	5.41998227641842
11069.23	42.4148528391151
11149.31	4.77248258869151
11416.63	3.5611455319875
11454.21	6.80221195849616
11614.35	6.69352304019179
11867.53	3.11830663722427
12480.64	6.09606309417811
12550.79	16.0762852706826
12578.48	3.80852399635987
13066.91	6.92131041739317
13594.62	21.4914626187335
14238.14	3.3488926963795
14428.18	5.65717150772376
14712.74	15.2405953830239
15216.28	9.05904054472236
16106.27	4.31508048636887
16433.78	9.86071522053964
16826.25	5.72956582858751
17045.34	3.18748963426179
17123.67	11.3007373984774
19014.52	6.6883919495527
19908	3.02207650749458
