Centroid Mass	S/N
2078.76	9.70486769488782
2159.32	8.00701103746375
2200.85	17.250736124751
2386.13	8.82512549008775
2433.51	4.52371099559575
2496.47	6.9399482346828
2572.21	4.09625350950932
2594.34	113.544835882616
2607.85	9.63749939446675
2745.93	5.40357250535647
2874.37	19.792340169794
2932.52	4.92992738092454
3123.67	61.8701993849904
3134.26	10.3660818211592
3199.79	6.49546391991381
3244.4	64.3282537031461
3257.9	10.1399037505941
3324.16	4.65929201462553
3563.06	4.0746488674042
3584.01	49.6079497058157
3598.2	5.9615435420573
3655.23	26.9666519896057
3664.97	4.083597186376
3749.15	69.096289453236
3763.08	9.57075661762174
3949.52	9.40878429160525
4033.3	5.57956873482228
4123.43	35.3712140055197
4209.04	11.8215493176086
4314.8	29.4128439647101
4409.91	44.7976576107715
4480.02	10.7103776927163
4704.1	62.6202674052748
4717.11	6.38066552692078
4734.7	5.49247169543198
4802.1	52.4266737425282
4815.9	5.34096139531754
4988.41	23.1576779859943
5153.76	8.54463581533521
5195.35	206.704190230822
5213.13	10.0866778027379
5233.68	4.60809205926278
5253.59	10.9966690633335
5352.99	11.87807842256
5631.17	3.39247309575768
5780.84	29.6791375658695
5831.42	12.398604007689
6102.4	4.02041449322669
6250.71	138.552919756192
6271.72	8.23927989396451
6358.39	3.48412101301295
6491.42	124.729243856252
6519.73	10.3046520248046
6599.62	3.37179461331781
6633.56	4.16244159735347
6660.63	6.71473922123092
6686.98	3.29239254400989
6756.97	15.2134254187446
6832.03	4.46292160144851
6958.06	3.98403588512162
7169.34	49.1458949536117
7194.27	5.11423243730232
7228.1	7.95739137645708
7254.75	4.29077931855884
7310.61	37.3274079276783
7330.09	5.694846740918
7430.35	4.34133684594191
7457.37	3.76404510291778
7499.21	127.668098681691
7526.35	18.5726779196171
7555.19	5.61812531501692
7782.88	5.29408121171308
7897.16	12.9980269202494
8067.59	21.6628355686257
8091.47	7.41798588530737
8246.74	53.896906676969
8267.44	6.78738024741151
8417.42	14.5280728888288
8628.62	43.9620163087498
8650.68	4.72217119629284
8957.1	22.6199582803762
9406.52	95.5057715697937
9432.32	13.0678184888419
9471.1	8.7612158860773
9603.71	77.573808200404
9626.06	11.3207627120523
9973.91	65.7227258510228
9995.74	9.97218778564378
10186.57	3.26776289078479
10506.38	28.9991515099242
10568.79	3.04866131147249
10704.98	16.4441158658914
10934.25	4.08069132832168
11082.79	4.95834311978307
11557.95	25.1388488425432
11586.57	1.31907781327107
12691.11	5.99685048642019
13455.28	6.35447942505464
13744.72	4.30248814066503
13905.75	3.48261422942263
13989.99	5.78223022524557
14800.19	3.23707698910023
15092.11	7.29522980499144
15411.71	3.44684174179808
15551.41	14.0217280635144
16906.6	5.2373490628507
17135.11	3.12844635954318
